DGRP	sex	value
DGRP_158	F	32
DGRP_158	F	31
DGRP_158	F	24
DGRP_158	M	25
DGRP_158	M	3
DGRP_158	M	3
DGRP_158	F	31
DGRP_158	F	25
DGRP_158	F	3
DGRP_158	M	24
DGRP_158	M	24
DGRP_158	M	21
DGRP_158	F	24
DGRP_158	F	24
DGRP_158	F	21
DGRP_158	M	31
DGRP_158	M	31
DGRP_158	M	24
DGRP_158	F	35
DGRP_158	F	31
DGRP_158	F	4
DGRP_158	M	31
DGRP_158	M	18
DGRP_158	M	17
DGRP_158	F	31
DGRP_158	F	31
DGRP_158	F	3
DGRP_158	M	26
DGRP_158	M	24
DGRP_158	M	10
DGRP_158	F	31
DGRP_158	F	24
DGRP_158	F	4
DGRP_158	M	24
DGRP_158	M	24
DGRP_158	M	21
DGRP_158	F	27
DGRP_158	F	26
DGRP_158	F	20
DGRP_158	M	33
DGRP_158	M	24
DGRP_158	M	5
DGRP_158	F	31
DGRP_158	F	18
DGRP_158	F	3
DGRP_158	M	31
DGRP_158	M	21
DGRP_158	M	14
DGRP_158	F	31
DGRP_158	F	21
DGRP_158	F	3
DGRP_158	M	31
DGRP_158	M	31
DGRP_158	M	3
DGRP_158	F	26
DGRP_158	F	24
DGRP_158	F	3
DGRP_158	M	24
DGRP_158	M	14
DGRP_158	M	5
DGRP_158	F	34
DGRP_158	F	31
DGRP_158	F	28
DGRP_158	M	26
DGRP_158	M	10
DGRP_158	M	3
DGRP_158	F	35
DGRP_158	F	25
DGRP_158	F	3
DGRP_158	M	38
DGRP_158	M	38
DGRP_158	M	38
DGRP_158	F	32
DGRP_158	F	6
DGRP_158	M	45
DGRP_158	M	38
DGRP_158	M	21
DGRP_158	F	31
DGRP_158	F	17
DGRP_158	F	17
DGRP_158	M	40
DGRP_158	M	26
DGRP_158	M	18
DGRP_158	F	42
DGRP_158	F	25
DGRP_158	F	25
DGRP_158	M	38
DGRP_158	M	21
DGRP_158	M	18
DGRP_158	F	31
DGRP_158	F	21
DGRP_158	F	11
DGRP_158	M	33
DGRP_158	M	24
DGRP_158	M	4
DGRP_158	F	38
DGRP_158	F	18
DGRP_158	F	5
DGRP_158	M	38
DGRP_158	M	38
DGRP_158	M	31
DGRP_158	F	41
DGRP_158	F	38
DGRP_158	M	38
DGRP_158	M	3
DGRP_158	F	33
DGRP_158	F	28
DGRP_158	M	31
DGRP_158	M	24
DGRP_158	M	24
DGRP_158	F	31
DGRP_158	F	26
DGRP_158	F	25
DGRP_158	M	31
DGRP_158	M	28
DGRP_158	F	42
DGRP_158	F	12
DGRP_158	F	10
DGRP_158	M	31
DGRP_158	M	28
DGRP_158	M	28
DGRP_158	F	21
DGRP_158	F	14
DGRP_158	F	3
DGRP_161	M	35
DGRP_161	M	28
DGRP_161	M	24
DGRP_161	F	33
DGRP_161	F	24
DGRP_161	F	11
DGRP_161	M	31
DGRP_161	M	17
DGRP_161	M	17
DGRP_161	F	31
DGRP_161	F	24
DGRP_161	F	7
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	M	3
DGRP_161	F	33
DGRP_161	F	31
DGRP_161	F	19
DGRP_161	M	35
DGRP_161	M	31
DGRP_161	M	17
DGRP_161	F	35
DGRP_161	F	3
DGRP_161	F	3
DGRP_161	M	35
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	F	35
DGRP_161	F	31
DGRP_161	F	18
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	M	17
DGRP_161	F	38
DGRP_161	F	31
DGRP_161	F	3
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	F	31
DGRP_161	F	31
DGRP_161	F	26
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	F	31
DGRP_161	F	31
DGRP_161	F	31
DGRP_161	M	24
DGRP_161	M	24
DGRP_161	M	21
DGRP_161	F	31
DGRP_161	F	31
DGRP_161	F	5
DGRP_161	M	38
DGRP_161	M	19
DGRP_161	M	17
DGRP_161	F	31
DGRP_161	F	28
DGRP_161	F	5
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	M	3
DGRP_161	F	38
DGRP_161	F	28
DGRP_161	F	5
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	M	5
DGRP_161	F	38
DGRP_161	F	33
DGRP_161	F	28
DGRP_161	M	38
DGRP_161	M	24
DGRP_161	F	38
DGRP_161	F	24
DGRP_161	F	24
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	M	24
DGRP_161	F	31
DGRP_161	F	31
DGRP_161	M	38
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	F	28
DGRP_161	F	24
DGRP_161	F	24
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	F	34
DGRP_161	F	31
DGRP_161	F	25
DGRP_161	M	35
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	F	40
DGRP_161	F	31
DGRP_161	F	25
DGRP_161	M	31
DGRP_161	M	31
DGRP_161	M	24
DGRP_161	F	38
DGRP_161	F	24
DGRP_161	F	17
DGRP_161	M	31
DGRP_161	M	10
DGRP_161	F	31
DGRP_161	F	24
DGRP_161	F	18
DGRP_161	M	38
DGRP_161	M	5
DGRP_161	F	10
DGRP_161	F	27
DGRP_161	F	11
DGRP_161	M	40
DGRP_161	M	26
DGRP_161	M	26
DGRP_161	F	40
DGRP_161	F	40
DGRP_161	M	31
DGRP_161	M	25
DGRP_161	F	35
DGRP_161	F	24
DGRP_161	F	19
DGRP_176	M	24
DGRP_176	M	24
DGRP_176	M	21
DGRP_176	F	31
DGRP_176	F	26
DGRP_176	F	25
DGRP_176	M	25
DGRP_176	M	21
DGRP_176	M	17
DGRP_176	F	28
DGRP_176	F	28
DGRP_176	F	26
DGRP_176	M	27
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	19
DGRP_176	F	17
DGRP_176	M	24
DGRP_176	M	21
DGRP_176	F	31
DGRP_176	F	28
DGRP_176	F	24
DGRP_176	M	27
DGRP_176	M	21
DGRP_176	M	17
DGRP_176	F	31
DGRP_176	F	25
DGRP_176	F	21
DGRP_176	M	20
DGRP_176	M	14
DGRP_176	M	4
DGRP_176	F	34
DGRP_176	F	31
DGRP_176	F	21
DGRP_176	M	17
DGRP_176	M	13
DGRP_176	M	10
DGRP_176	F	24
DGRP_176	F	19
DGRP_176	F	3
DGRP_176	M	26
DGRP_176	M	19
DGRP_176	M	19
DGRP_176	F	31
DGRP_176	F	26
DGRP_176	F	21
DGRP_176	M	24
DGRP_176	M	19
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	19
DGRP_176	F	4
DGRP_176	M	19
DGRP_176	M	17
DGRP_176	M	3
DGRP_176	F	24
DGRP_176	F	24
DGRP_176	F	19
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	F	28
DGRP_176	F	24
DGRP_176	F	18
DGRP_176	M	24
DGRP_176	M	19
DGRP_176	M	3
DGRP_176	F	28
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	M	28
DGRP_176	M	26
DGRP_176	M	17
DGRP_176	F	38
DGRP_176	F	7
DGRP_176	M	28
DGRP_176	M	17
DGRP_176	F	31
DGRP_176	F	3
DGRP_176	F	3
DGRP_176	M	24
DGRP_176	M	19
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	F	19
DGRP_176	M	20
DGRP_176	M	20
DGRP_176	M	7
DGRP_176	F	26
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	M	21
DGRP_176	M	20
DGRP_176	F	21
DGRP_176	F	20
DGRP_176	M	20
DGRP_176	M	18
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	F	20
DGRP_176	M	26
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	F	21
DGRP_176	F	21
DGRP_176	F	3
DGRP_176	M	17
DGRP_176	M	7
DGRP_176	F	20
DGRP_176	F	20
DGRP_176	M	20
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	F	17
DGRP_176	M	20
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	24
DGRP_176	F	24
DGRP_176	M	21
DGRP_176	M	17
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	M	21
DGRP_176	M	20
DGRP_176	M	17
DGRP_176	F	24
DGRP_176	F	21
DGRP_176	F	21
DGRP_177	M	31
DGRP_177	M	24
DGRP_177	M	17
DGRP_177	F	31
DGRP_177	F	10
DGRP_177	F	7
DGRP_177	M	17
DGRP_177	M	13
DGRP_177	M	10
DGRP_177	F	24
DGRP_177	F	17
DGRP_177	F	13
DGRP_177	M	26
DGRP_177	M	25
DGRP_177	M	10
DGRP_177	F	25
DGRP_177	F	7
DGRP_177	F	3
DGRP_177	M	24
DGRP_177	M	24
DGRP_177	M	17
DGRP_177	F	31
DGRP_177	F	24
DGRP_177	F	21
DGRP_177	M	38
DGRP_177	M	27
DGRP_177	M	17
DGRP_177	F	33
DGRP_177	F	7
DGRP_177	F	3
DGRP_177	M	21
DGRP_177	M	17
DGRP_177	M	10
DGRP_177	F	38
DGRP_177	F	24
DGRP_177	F	11
DGRP_177	M	31
DGRP_177	M	27
DGRP_177	M	25
DGRP_177	F	31
DGRP_177	F	28
DGRP_177	F	25
DGRP_177	M	24
DGRP_177	M	17
DGRP_177	M	5
DGRP_177	F	24
DGRP_177	F	24
DGRP_177	F	3
DGRP_177	M	24
DGRP_177	M	24
DGRP_177	M	11
DGRP_177	F	17
DGRP_177	F	10
DGRP_177	F	4
DGRP_177	M	24
DGRP_177	M	6
DGRP_177	M	3
DGRP_177	F	19
DGRP_177	F	19
DGRP_177	F	3
DGRP_177	M	19
DGRP_177	M	5
DGRP_177	M	4
DGRP_177	F	31
DGRP_177	F	31
DGRP_177	F	10
DGRP_177	M	31
DGRP_177	M	24
DGRP_177	M	4
DGRP_177	F	32
DGRP_177	F	31
DGRP_177	F	20
DGRP_177	M	14
DGRP_177	M	4
DGRP_177	F	26
DGRP_177	F	10
DGRP_177	F	10
DGRP_177	M	26
DGRP_177	M	24
DGRP_177	F	33
DGRP_177	F	24
DGRP_177	F	12
DGRP_177	M	24
DGRP_177	M	17
DGRP_177	F	31
DGRP_177	F	24
DGRP_177	F	19
DGRP_177	M	26
DGRP_177	M	20
DGRP_177	M	14
DGRP_177	F	26
DGRP_177	F	24
DGRP_177	F	17
DGRP_177	M	45
DGRP_177	M	26
DGRP_177	F	45
DGRP_177	F	7
DGRP_177	F	5
DGRP_177	M	24
DGRP_177	M	24
DGRP_177	M	10
DGRP_177	F	33
DGRP_177	F	17
DGRP_177	F	10
DGRP_177	M	26
DGRP_177	M	24
DGRP_177	F	26
DGRP_177	F	20
DGRP_177	F	5
DGRP_177	M	33
DGRP_177	M	27
DGRP_177	M	21
DGRP_177	F	19
DGRP_177	F	6
DGRP_177	F	3
DGRP_177	M	24
DGRP_177	M	24
DGRP_177	M	21
DGRP_177	F	35
DGRP_177	F	31
DGRP_177	F	25
DGRP_177	M	26
DGRP_177	M	26
DGRP_177	M	24
DGRP_177	F	24
DGRP_177	F	20
DGRP_177	F	19
DGRP_181	M	38
DGRP_181	M	34
DGRP_181	M	25
DGRP_181	F	24
DGRP_181	F	14
DGRP_181	F	3
DGRP_181	M	24
DGRP_181	M	24
DGRP_181	M	24
DGRP_181	F	35
DGRP_181	F	21
DGRP_181	F	4
DGRP_181	M	38
DGRP_181	M	10
DGRP_181	F	12
DGRP_181	F	10
DGRP_181	F	4
DGRP_181	M	39
DGRP_181	M	38
DGRP_181	M	24
DGRP_181	F	24
DGRP_181	F	17
DGRP_181	M	35
DGRP_181	M	21
DGRP_181	M	4
DGRP_181	F	39
DGRP_181	F	39
DGRP_181	F	17
DGRP_181	M	38
DGRP_181	M	31
DGRP_181	M	26
DGRP_181	F	31
DGRP_181	F	21
DGRP_181	F	5
DGRP_181	M	35
DGRP_181	M	35
DGRP_181	M	18
DGRP_181	F	38
DGRP_181	F	31
DGRP_181	F	25
DGRP_181	M	38
DGRP_181	M	21
DGRP_181	M	17
DGRP_181	F	24
DGRP_181	F	17
DGRP_181	F	3
DGRP_181	M	33
DGRP_181	M	3
DGRP_181	F	34
DGRP_181	F	31
DGRP_181	F	27
DGRP_181	M	41
DGRP_181	M	38
DGRP_181	M	38
DGRP_181	F	39
DGRP_181	F	24
DGRP_181	F	5
DGRP_181	M	31
DGRP_181	M	5
DGRP_181	F	5
DGRP_181	F	5
DGRP_181	F	3
DGRP_181	M	35
DGRP_181	M	28
DGRP_181	M	10
DGRP_181	F	38
DGRP_181	F	35
DGRP_181	F	33
DGRP_181	M	45
DGRP_181	M	45
DGRP_181	M	21
DGRP_181	F	21
DGRP_181	F	14
DGRP_181	F	12
DGRP_181	M	40
DGRP_181	M	38
DGRP_181	M	3
DGRP_181	F	40
DGRP_181	F	3
DGRP_181	M	38
DGRP_181	M	33
DGRP_181	F	31
DGRP_181	F	31
DGRP_181	F	17
DGRP_181	M	45
DGRP_181	M	38
DGRP_181	M	3
DGRP_181	F	33
DGRP_181	F	26
DGRP_181	F	3
DGRP_181	M	39
DGRP_181	M	38
DGRP_181	M	33
DGRP_181	F	35
DGRP_181	F	35
DGRP_181	F	31
DGRP_181	M	33
DGRP_181	M	18
DGRP_181	M	10
DGRP_181	F	34
DGRP_181	F	33
DGRP_181	F	12
DGRP_181	M	40
DGRP_181	M	40
DGRP_181	M	32
DGRP_181	F	24
DGRP_181	F	17
DGRP_181	F	3
DGRP_181	M	31
DGRP_181	M	28
DGRP_181	M	10
DGRP_181	F	35
DGRP_181	F	17
DGRP_181	F	17
DGRP_181	M	45
DGRP_181	M	34
DGRP_181	M	10
DGRP_181	F	42
DGRP_181	F	33
DGRP_181	F	3
DGRP_181	M	45
DGRP_181	M	38
DGRP_181	M	31
DGRP_181	F	31
DGRP_181	F	31
DGRP_181	F	3
DGRP_189	M	17
DGRP_189	M	10
DGRP_189	M	5
DGRP_189	F	38
DGRP_189	F	17
DGRP_189	F	12
DGRP_189	M	31
DGRP_189	M	10
DGRP_189	M	7
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	M	21
DGRP_189	M	14
DGRP_189	M	10
DGRP_189	F	14
DGRP_189	F	14
DGRP_189	F	10
DGRP_189	M	38
DGRP_189	M	17
DGRP_189	M	5
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	M	17
DGRP_189	M	10
DGRP_189	M	3
DGRP_189	F	17
DGRP_189	F	17
DGRP_189	F	10
DGRP_189	M	17
DGRP_189	M	17
DGRP_189	M	10
DGRP_189	F	17
DGRP_189	F	17
DGRP_189	F	17
DGRP_189	M	14
DGRP_189	M	14
DGRP_189	M	4
DGRP_189	F	14
DGRP_189	F	14
DGRP_189	F	4
DGRP_189	M	14
DGRP_189	M	14
DGRP_189	M	2
DGRP_189	F	28
DGRP_189	F	14
DGRP_189	F	7
DGRP_189	M	32
DGRP_189	M	14
DGRP_189	M	9
DGRP_189	F	31
DGRP_189	F	25
DGRP_189	F	14
DGRP_189	M	14
DGRP_189	M	14
DGRP_189	M	7
DGRP_189	F	14
DGRP_189	F	14
DGRP_189	F	14
DGRP_189	M	14
DGRP_189	M	12
DGRP_189	M	5
DGRP_189	F	24
DGRP_189	F	24
DGRP_189	F	24
DGRP_189	M	33
DGRP_189	M	12
DGRP_189	M	5
DGRP_189	F	12
DGRP_189	F	5
DGRP_189	F	3
DGRP_189	M	14
DGRP_189	M	10
DGRP_189	M	10
DGRP_189	F	20
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	M	33
DGRP_189	M	10
DGRP_189	M	7
DGRP_189	F	14
DGRP_189	F	10
DGRP_189	F	6
DGRP_189	M	17
DGRP_189	M	14
DGRP_189	M	10
DGRP_189	F	17
DGRP_189	F	17
DGRP_189	F	3
DGRP_189	M	11
DGRP_189	M	11
DGRP_189	M	3
DGRP_189	F	24
DGRP_189	F	11
DGRP_189	F	11
DGRP_189	M	33
DGRP_189	M	10
DGRP_189	M	10
DGRP_189	F	24
DGRP_189	F	24
DGRP_189	F	14
DGRP_189	M	22
DGRP_189	M	21
DGRP_189	M	7
DGRP_189	F	21
DGRP_189	F	21
DGRP_189	F	21
DGRP_189	M	18
DGRP_189	M	14
DGRP_189	M	2
DGRP_189	F	31
DGRP_189	F	18
DGRP_189	F	7
DGRP_189	M	21
DGRP_189	M	18
DGRP_189	M	7
DGRP_189	F	21
DGRP_189	F	21
DGRP_189	F	14
DGRP_189	M	21
DGRP_189	M	18
DGRP_189	M	2
DGRP_189	F	21
DGRP_189	F	21
DGRP_189	F	21
DGRP_189	M	28
DGRP_189	M	5
DGRP_189	M	5
DGRP_189	F	31
DGRP_189	F	10
DGRP_189	F	10
DGRP_189	M	26
DGRP_189	M	24
DGRP_189	M	19
DGRP_189	F	12
DGRP_189	F	12
DGRP_189	F	5
DGRP_189	M	24
DGRP_189	M	10
DGRP_189	M	10
DGRP_189	F	17
DGRP_189	F	17
DGRP_189	F	14
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	25
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	28
DGRP_195	F	33
DGRP_195	F	31
DGRP_195	F	25
DGRP_195	M	27
DGRP_195	M	24
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	25
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	27
DGRP_195	F	33
DGRP_195	F	33
DGRP_195	F	33
DGRP_195	M	26
DGRP_195	M	26
DGRP_195	M	24
DGRP_195	F	27
DGRP_195	F	25
DGRP_195	F	14
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	27
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	24
DGRP_195	M	24
DGRP_195	M	18
DGRP_195	F	35
DGRP_195	F	35
DGRP_195	F	31
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	17
DGRP_195	F	34
DGRP_195	F	31
DGRP_195	F	17
DGRP_195	M	32
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	F	38
DGRP_195	F	38
DGRP_195	F	33
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	24
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	24
DGRP_195	F	33
DGRP_195	F	27
DGRP_195	F	25
DGRP_195	M	31
DGRP_195	M	24
DGRP_195	M	24
DGRP_195	F	34
DGRP_195	F	31
DGRP_195	F	27
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	28
DGRP_195	F	32
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	M	28
DGRP_195	M	24
DGRP_195	M	3
DGRP_195	F	35
DGRP_195	F	35
DGRP_195	F	32
DGRP_195	M	26
DGRP_195	M	26
DGRP_195	M	24
DGRP_195	F	33
DGRP_195	F	25
DGRP_195	F	25
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	F	33
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	M	35
DGRP_195	M	31
DGRP_195	M	26
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	26
DGRP_195	M	34
DGRP_195	M	27
DGRP_195	F	38
DGRP_195	F	28
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	24
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	26
DGRP_195	M	31
DGRP_195	M	28
DGRP_195	M	26
DGRP_195	F	38
DGRP_195	F	32
DGRP_195	F	27
DGRP_195	M	28
DGRP_195	M	27
DGRP_195	M	24
DGRP_195	F	31
DGRP_195	F	31
DGRP_195	F	24
DGRP_195	M	31
DGRP_195	M	28
DGRP_195	M	27
DGRP_195	F	38
DGRP_195	F	32
DGRP_195	F	31
DGRP_195	M	26
DGRP_195	M	26
DGRP_195	F	38
DGRP_195	F	26
DGRP_195	F	26
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	M	31
DGRP_195	F	35
DGRP_195	F	31
DGRP_195	F	31
DGRP_208	F	5
DGRP_208	F	27
DGRP_208	F	31
DGRP_208	M	27
DGRP_208	M	28
DGRP_208	M	28
DGRP_208	F	31
DGRP_208	F	32
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	M	32
DGRP_208	F	31
DGRP_208	F	32
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	F	28
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	26
DGRP_208	M	28
DGRP_208	M	31
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	F	34
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	F	31
DGRP_208	F	34
DGRP_208	F	34
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	M	32
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	26
DGRP_208	M	27
DGRP_208	M	28
DGRP_208	F	27
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	5
DGRP_208	M	24
DGRP_208	M	26
DGRP_208	F	28
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	28
DGRP_208	M	28
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	28
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	28
DGRP_208	M	31
DGRP_208	F	24
DGRP_208	F	31
DGRP_208	F	31
DGRP_208	M	26
DGRP_208	M	31
DGRP_208	M	31
DGRP_208	F	32
DGRP_208	F	28
DGRP_208	M	32
DGRP_208	M	28
DGRP_208	F	35
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	24
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	28
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	26
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	14
DGRP_208	M	32
DGRP_208	M	28
DGRP_208	M	28
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	28
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	26
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	M	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	27
DGRP_208	M	27
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	27
DGRP_208	M	24
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	F	32
DGRP_208	M	32
DGRP_208	M	28
DGRP_208	M	24
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	M	28
DGRP_217	F	31
DGRP_217	F	31
DGRP_217	F	21
DGRP_217	M	45
DGRP_217	M	38
DGRP_217	M	35
DGRP_217	F	45
DGRP_217	F	45
DGRP_217	F	35
DGRP_217	M	45
DGRP_217	M	40
DGRP_217	M	38
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	M	31
DGRP_217	M	26
DGRP_217	M	24
DGRP_217	F	31
DGRP_217	F	31
DGRP_217	F	25
DGRP_217	M	31
DGRP_217	M	28
DGRP_217	M	24
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	F	25
DGRP_217	M	28
DGRP_217	M	24
DGRP_217	M	24
DGRP_217	F	31
DGRP_217	F	28
DGRP_217	F	28
DGRP_217	M	38
DGRP_217	M	38
DGRP_217	M	31
DGRP_217	F	38
DGRP_217	F	32
DGRP_217	M	38
DGRP_217	M	31
DGRP_217	M	24
DGRP_217	F	26
DGRP_217	F	24
DGRP_217	F	17
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	M	24
DGRP_217	F	45
DGRP_217	F	31
DGRP_217	F	17
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	F	38
DGRP_217	F	28
DGRP_217	F	21
DGRP_217	M	41
DGRP_217	M	21
DGRP_217	M	21
DGRP_217	F	28
DGRP_217	F	26
DGRP_217	F	4
DGRP_217	M	45
DGRP_217	M	27
DGRP_217	M	3
DGRP_217	F	38
DGRP_217	F	31
DGRP_217	F	28
DGRP_217	M	31
DGRP_217	M	27
DGRP_217	M	10
DGRP_217	F	47
DGRP_217	F	38
DGRP_217	F	35
DGRP_217	M	24
DGRP_217	M	17
DGRP_217	M	17
DGRP_217	F	41
DGRP_217	F	24
DGRP_217	F	24
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	F	45
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	F	31
DGRP_217	F	28
DGRP_217	F	13
DGRP_217	M	31
DGRP_217	M	31
DGRP_217	M	26
DGRP_217	F	38
DGRP_217	F	32
DGRP_217	F	28
DGRP_217	M	38
DGRP_217	M	38
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	M	38
DGRP_217	M	33
DGRP_217	M	24
DGRP_217	F	38
DGRP_217	F	38
DGRP_217	F	10
DGRP_217	M	24
DGRP_217	M	24
DGRP_217	M	14
DGRP_217	F	41
DGRP_217	F	38
DGRP_217	F	17
DGRP_217	M	38
DGRP_217	M	35
DGRP_217	M	17
DGRP_217	F	24
DGRP_217	F	10
DGRP_217	F	10
DGRP_217	M	39
DGRP_217	M	38
DGRP_217	M	24
DGRP_217	F	27
DGRP_217	F	20
DGRP_217	M	42
DGRP_217	M	28
DGRP_217	M	26
DGRP_217	F	31
DGRP_217	F	31
DGRP_217	F	18
DGRP_223	M	31
DGRP_223	M	24
DGRP_223	M	24
DGRP_223	F	28
DGRP_223	F	27
DGRP_223	F	24
DGRP_223	M	28
DGRP_223	M	14
DGRP_223	M	6
DGRP_223	F	31
DGRP_223	F	26
DGRP_223	F	24
DGRP_223	M	27
DGRP_223	M	24
DGRP_223	M	24
DGRP_223	F	31
DGRP_223	F	28
DGRP_223	F	17
DGRP_223	M	31
DGRP_223	M	24
DGRP_223	M	24
DGRP_223	F	27
DGRP_223	F	27
DGRP_223	F	24
DGRP_223	M	31
DGRP_223	M	19
DGRP_223	M	18
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	28
DGRP_223	M	26
DGRP_223	M	24
DGRP_223	M	10
DGRP_223	F	26
DGRP_223	F	24
DGRP_223	M	27
DGRP_223	M	26
DGRP_223	M	14
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	24
DGRP_223	M	28
DGRP_223	M	25
DGRP_223	M	24
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	27
DGRP_223	M	26
DGRP_223	M	24
DGRP_223	M	24
DGRP_223	F	28
DGRP_223	F	26
DGRP_223	F	24
DGRP_223	M	25
DGRP_223	M	24
DGRP_223	M	19
DGRP_223	F	26
DGRP_223	F	26
DGRP_223	F	24
DGRP_223	M	26
DGRP_223	M	25
DGRP_223	M	24
DGRP_223	F	33
DGRP_223	F	28
DGRP_223	F	27
DGRP_223	M	27
DGRP_223	M	24
DGRP_223	M	24
DGRP_223	F	31
DGRP_223	F	24
DGRP_223	F	24
DGRP_223	M	26
DGRP_223	M	25
DGRP_223	M	24
DGRP_223	F	31
DGRP_223	F	26
DGRP_223	F	17
DGRP_223	M	31
DGRP_223	M	25
DGRP_223	M	10
